TREATMENT,SUBJECT_NAME,APP_PACKAGE,RUN_NUMBER,STRATEGY_CLASS,DURATION,NUMBER_OF_URLS,NUMBER_OF_SELECTED_CHILDREN_NODES,NUMBER_OF_CHILDREN_NODES,STRATEGY_RUN_SUCCESSFULLY
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75000,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",343229,0,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3234792,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",108802,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",8700365,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45781,0,0,0,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3609583,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4023281,2,1,1,True
nappagreedy,Materialistic,io.github.hidroh.materialistic,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71927,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",283542,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",58854,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52083,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54010,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59271,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",50104,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",656979,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",62240,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",266979,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",292552,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",49114,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",64062,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",351302,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41928,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",351198,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1098855,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48542,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",345938,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",147448,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",401771,0,1,2,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55782,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",75468,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66302,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",70677,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",409115,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,1,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",66927,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",669375,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60313,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",71614,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45052,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",44792,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67344,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",633802,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45208,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",364584,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",515105,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40625,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",54948,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",539531,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",59636,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",480990,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",518959,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",42552,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",520938,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",87240,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",665729,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",260833,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",261979,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",85521,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60521,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",424844,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,2,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52396,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",4115573,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",90313,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",55313,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",40990,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",53489,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",56719,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",405000,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",52709,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",1249062,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",519583,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",135677,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",41718,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",521198,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",45938,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",511458,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",774219,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",61250,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",466042,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",92396,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",3315521,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",245260,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",270416,0,1,1,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",60782,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",67344,0,0,0,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",485052,0,1,3,True
nappagreedy,RedReader,org.quantumbadger.redreader,3,"GreedyPrefetchingStrategyOnVisitFrequencyAndTime",48489,0,0,0,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,1,"TfprPrefetchingStrategy",3750,0,0,0,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,1,"TfprPrefetchingStrategy",1719,0,0,0,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,1,"TfprPrefetchingStrategy",2188,0,0,0,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,1,"TfprPrefetchingStrategy",1526354,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,1,"TfprPrefetchingStrategy",1101406,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,1,"TfprPrefetchingStrategy",744010,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,1,"TfprPrefetchingStrategy",2795000,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,1,"TfprPrefetchingStrategy",799844,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,2,"TfprPrefetchingStrategy",1674844,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,2,"TfprPrefetchingStrategy",489948,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,2,"TfprPrefetchingStrategy",761875,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,2,"TfprPrefetchingStrategy",590834,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,2,"TfprPrefetchingStrategy",7711718,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,2,"TfprPrefetchingStrategy",751198,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,2,"TfprPrefetchingStrategy",900625,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,2,"TfprPrefetchingStrategy",821875,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,3,"TfprPrefetchingStrategy",5029219,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,3,"TfprPrefetchingStrategy",687500,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,3,"TfprPrefetchingStrategy",917187,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,3,"TfprPrefetchingStrategy",644010,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,3,"TfprPrefetchingStrategy",1047135,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,3,"TfprPrefetchingStrategy",704167,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,3,"TfprPrefetchingStrategy",1211354,0,1,1,True
nappatfpr,UOB TimeTable,com.ak.uobtimetable,3,"TfprPrefetchingStrategy",1010885,0,1,1,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",781,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",2135,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1975469,0,1,1,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1979,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1019114,0,0,2,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",2031,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1278281,1,1,2,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1823,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",960156,1,1,2,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",2292,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1035625,1,1,2,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",2031,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1551718,1,1,2,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",2083,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1349219,1,1,3,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1771,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",2430937,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1563,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1603646,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1094,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",2065886,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,1,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",3663749,0,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1669636,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1579948,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1354,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1744063,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1614,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1418020,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",2135,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",3141146,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1146,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1583593,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",3372604,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",2344,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1836511,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",990,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",6585625,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1042,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",2367969,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,2,"TfprPrefetchingStrategy",1407,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",3134739,0,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",885,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1744323,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",885,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",2565573,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1375834,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1510,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1327813,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",2188,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1449010,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1406,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",4735104,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1667,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",2916823,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1563,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",3938854,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",5469,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1817187,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1250,0,0,0,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",1667188,1,1,4,True
nappatfpr,AntennaPod,de.danoeh.antennapod.debug,3,"TfprPrefetchingStrategy",2240,0,0,0,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",1406,0,0,0,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",1927,0,0,0,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",1459,0,0,0,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",2178750,2,1,1,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",1562,0,0,0,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",1958802,2,1,1,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",1666,0,0,0,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",1615,0,0,0,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",1510,0,0,0,True
nappatfpr,Materialistic,io.github.hidroh.materialistic,1,"TfprPrefetchingStrategy",15487709,2,1,1,True
